nro_residentes,tipo_vivienda,pago_mensual
5,1,208
7,7,243
8,1,291
2,7,228
3,7,228
2,1,228
6,1,288
4,1,280
1,1,90
4,1,660
11,1,610
3,1,435
2,1,255
4,7,351
2,1,360
2,1,265
6,1,130
2,1,160
3,1,174
2,1,178
4,1,325
4,7,161
3,7,280
4,3,323
4,1,498
3,1,609
3,7,412
2,1,435
3,1,301
3,1,393
4,1,273
2,3,391
4,1,355
5,1,460
4,1,503
3,1,623
1,1,383
3,1,467
4,1,362
5,1,772
5,6,45
4,3,365
4,1,373
3,3,285
1,1,293
4,1,235
4,7,285
5,1,283
6,7,258
5,1,253
1,1,246
6,3,244
3,7,256
1,1,228
2,1,260
2,7,260
3,1,283
6,1,648
5,5,475
5,3,552
6,1,475
3,7,295
7,7,295
5,1,410
6,1,426
5,1,383
2,1,353
5,7,355
4,1,285
3,1,305
4,1,358
4,1,650
2,2,590
2,1,859
3,1,544
1,1,296
5,1,525
2,2,604
3,1,643
1,1,261
5,1,625
6,7,683
7,1,404
2,7,267
4,5,633
4,1,602
2,7,286
5,7,370
6,1,617
3,1,915
5,7,528
4,3,963
5,7,1111
5,5,15214
2,1,331
4,3,482
2,1,692
2,5,15053
4,1,1422
1,1,577
4,3,522
1,7,141
5,1,407
2,7,270
4,1,526
1,7,267
3,7,231
1,7,210
3,1,630
2,1,1590
5,3,1090
4,1,593
5,1,362
4,1,843
4,1,637
2,1,297
2,7,839
7,1,396
3,7,725
2,3,835
4,1,590
2,1,238
4,7,242
5,7,145
1,7,215
7,1,451
5,5,605
6,1,555
2,1,669
2,3,1041
1,3,458
3,1,352
5,3,603
7,1,628
1,3,365
5,1,560
3,3,441
7,1,630
4,3,263
6,1,230
3,1,408
3,1,357
1,1,281
3,7,312
5,7,336
1,1,360
5,1,582
1,3,300
3,3,185
3,3,386
4,3,345
1,3,380
5,3,310
2,1,2114
1,3,180
5,3,617
9,5,406
2,7,562
5,3,495
4,1,560
2,1,347
1,1,419
2,3,463
1,7,190
5,7,298
3,1,320
4,1,363
4,1,285
3,1,368
5,1,590
4,1,275
2,1,571
4,1,363
1,1,350
2,2,436
2,7,163
2,7,150
4,1,377
4,1,476
4,1,151
5,7,270
4,1,385
4,7,204
1,3,145
1,3,122
10,3,275
4,3,153
5,3,515
2,1,305
3,3,280
4,7,263
6,1,293
5,1,290
3,5,378
5,1,640
7,1,1086
3,1,268
3,7,285
5,1,360
2,1,580
5,1,862
5,1,1524
8,1,510
2,1,130
3,1,154
1,1,67
4,1,97
5,1,134
1,5,138
1,7,132
3,1,80
2,1,94
9,1,236
4,1,143
1,7,146
3,1,1255
4,1,550
3,1,800
3,1,1855
1,1,110
1,6,1127
2,6,80
1,5,525
4,1,415
4,3,495
1,1,425
1,1,390
4,1,251
2,1,265
2,7,85
5,1,217
2,1,99
4,1,260
3,1,99
8,1,423
3,1,173
1,1,178
3,1,270
4,1,245
2,1,598
4,1,897
4,1,378
1,7,168
6,3,596
3,1,357
1,1,596
1,7,289
5,1,1093
1,1,2162
5,1,1913
1,3,740
2,3,280
4,1,855
3,7,363
2,1,280
4,1,271
4,1,460
3,3,292
2,3,146
4,3,208
4,1,181
8,1,224
2,1,127
1,1,108
3,1,65
2,1,147
1,1,47
1,1,50
8,1,50
7,1,160
5,1,95
6,1,80
8,1,74
1,1,140
2,1,42
1,1,60
1,1,55
1,1,50
1,1,20
2,1,96
3,1,65
4,1,35
2,1,67
7,1,93
1,1,67
3,1,99
4,1,205
1,1,110
3,7,99
2,1,110
3,7,85
6,1,107
5,7,170
5,1,109
5,7,75
1,7,68
5,1,70
1,1,68
3,1,115
5,1,124
4,1,243
1,1,122
2,1,108
5,1,114
5,1,106
2,1,158
3,1,103
5,1,158
4,1,151
5,1,82
2,1,53
6,1,143
1,1,124
2,1,82
1,1,75
2,1,95
4,1,56
3,1,125
3,1,83
2,1,87
2,1,116
5,1,86
3,1,57
2,1,53
4,1,95
1,1,20
2,1,105
1,1,20
2,1,100
2,1,83
1,1,95
4,1,20
2,1,93
6,1,185
2,1,85
5,1,151
1,1,255
6,1,145
6,1,124
2,1,48
2,1,66
5,1,124
6,1,276
2,1,96
2,1,616
2,1,210
3,1,425
2,3,215
1,1,373
4,1,380
3,7,300
4,7,270
1,1,209
3,1,157
4,1,315
5,1,295
3,1,205
5,1,150
4,1,110
2,1,106
3,1,108
2,1,73
4,1,93
2,1,263
1,1,73
9,1,110
1,1,105
6,1,87
4,1,81
2,1,441
4,1,376
5,2,323
2,7,312
4,1,352
2,1,401
6,1,729
5,1,201
7,1,333
1,1,153
4,1,470
3,1,388
1,1,244
1,1,290
1,1,265
1,1,236
5,2,164
2,1,183
5,2,234
1,1,60
3,1,112
6,3,114
3,3,122
1,1,142
6,1,68
1,1,35
3,1,92
4,1,96
8,1,178
6,1,100
2,1,64
4,1,58
5,1,135
5,1,125
4,1,122
2,1,106
3,1,127
4,1,168
6,1,113
1,1,61
1,1,48
2,1,47
2,1,127
1,7,77
4,1,68
5,1,20
3,1,40
1,1,63
3,1,76
2,1,89
2,1,96
2,2,140
3,1,95
2,1,100
2,7,185
1,1,65
2,1,39
3,1,75
2,1,101
2,1,95
2,1,101
4,1,96
1,1,80
4,1,242
2,1,54
1,1,102
4,1,114
5,1,110
1,1,63
2,1,214
1,1,141
2,7,126
2,6,616
5,6,650
6,2,700
4,2,717
4,3,427
7,6,427
4,6,324
4,6,454
3,6,84
3,6,124
2,7,61
5,6,624
9,1,113
2,1,73
3,1,101
3,1,150
1,6,110
4,1,126
2,1,85
3,1,238
2,1,69
6,1,75
2,1,64
6,1,450
3,1,76
1,1,42
2,1,58
3,1,56
3,1,110
3,1,135
5,1,77
2,1,75
6,1,107
1,1,102
3,1,77
3,1,67
1,6,231
1,1,112
1,1,174
3,7,168
1,1,73
1,1,72
1,1,94
2,1,122
2,1,96
2,1,225
2,1,70
2,1,100
2,1,67
1,1,65
2,1,140
2,1,67
1,1,330
1,1,95
1,1,165
1,1,150
1,1,227
5,1,68
5,2,104
1,7,67
3,1,108
2,1,97
1,1,59
3,1,62
2,1,111
3,1,73
2,1,92
2,1,39
4,1,65
2,1,100
1,1,63
2,1,56
6,1,206
4,1,10
5,1,427
4,1,250
7,1,117
4,1,106
2,1,50
4,1,275
3,1,310
4,1,250
2,1,50
7,3,145
9,1,203
1,1,109
3,1,105
3,1,164
6,1,570
2,1,357
8,1,230
2,1,235
3,1,520
7,1,125
1,1,172
2,1,345
6,1,210
4,1,60
4,1,78
4,1,110
3,1,100
2,1,260
4,1,210
1,1,50
3,1,90
5,1,140
3,1,110
4,1,107
1,1,20
4,1,40
3,1,65
8,1,63
3,1,39
1,1,41
1,6,80
3,1,78
3,1,70
4,1,46
4,1,60
1,1,85
3,1,130
1,6,72
1,1,108
1,1,90
3,1,80
2,1,80
4,6,183
2,1,35
1,1,52
3,1,35
8,2,95
3,1,53
2,1,37
2,1,44
7,1,125
1,6,230
1,1,65
5,1,67
3,7,95
6,1,65
3,1,75
6,1,100
3,7,70
1,1,99
2,1,175
2,1,147
7,1,188
1,1,107
3,1,202
3,1,152
10,1,217
1,1,55
2,1,72
7,1,187
2,1,73
1,1,1012
7,1,122
5,1,227
5,1,201
6,1,162
2,1,145
4,1,85
4,1,159
4,1,282
4,1,636
3,1,309
4,1,216
1,1,79
1,1,123
4,1,255
4,1,132
3,1,98
5,1,64
1,1,30
5,1,62
1,1,87
2,1,80
4,1,95
1,1,108
4,1,65
8,1,87
1,1,50
3,1,30
4,1,158
5,1,95
1,1,68
2,7,35
1,1,145
1,1,95
3,1,97
4,1,105
1,1,135
5,1,178
2,1,86
2,1,60
2,1,59
1,1,45
1,1,93
6,1,136
2,1,69
2,1,81
2,1,68
3,1,74
2,1,20
3,1,25
2,1,38
3,1,45
4,1,47
2,1,105
3,1,98
6,1,118
3,1,105
7,1,68
1,1,28
1,1,35
3,6,77
4,1,126
2,1,1701
3,6,132
4,6,424
1,6,213
6,1,595
3,6,113
3,1,503
2,1,356
1,6,423
1,6,257
9,1,285
4,1,667
5,1,980
7,1,692
4,1,181
3,1,363
5,1,235
6,1,192
3,1,353
6,1,208
5,1,743
5,1,264
2,1,326
2,1,139
3,1,360
4,1,332
1,1,229
5,1,282
3,1,605
3,1,470
4,7,135
7,1,489
4,1,462
2,2,347
2,1,345
3,7,238
3,7,241
6,1,607
12,1,605
2,1,568
4,1,568
4,1,158
2,1,481
8,1,308
2,1,365
1,3,353
2,1,568
1,1,258
1,7,860
4,1,371
6,1,912
2,1,380
5,1,635
5,1,660
4,1,260
3,1,893
4,1,570
6,2,264
4,3,198
1,6,150
2,1,93
3,1,150
3,6,397
2,1,355
9,1,785
9,1,565
3,1,374
4,7,453
1,1,238
5,1,264
3,7,247
5,1,303
5,1,505
4,1,469
5,1,477
7,1,421
5,1,323
4,1,264
4,1,225
3,1,261
2,3,440
5,1,611
3,1,274
4,1,315
5,1,375
5,1,160
7,1,252
5,1,218
5,1,355
3,1,259
4,7,250
4,1,250
4,1,256
1,1,208
3,1,695
9,1,223
5,1,268
1,7,352
3,1,295
3,1,173
3,1,223
6,1,223
2,1,273
4,1,223
2,7,214
5,1,276
11,3,427
8,1,420
4,2,278
4,1,226
5,1,530
5,1,217
4,7,369
4,6,270
1,7,131
5,1,226
2,7,108
5,1,208
5,1,295
4,1,288
1,3,267
9,1,182
1,7,173
4,1,117
5,1,242
4,1,360
4,1,174
5,7,223
2,1,163
2,1,662
7,1,1145
4,1,245
1,1,268
4,7,235
3,1,238
7,1,111
2,1,126
1,7,198
6,1,336
3,3,270
2,1,212
4,1,395
8,1,510
1,1,148
1,1,138
2,1,1041
1,1,551
4,1,901
6,1,276
4,7,283
1,1,633
4,7,350
8,1,480
3,3,458
6,1,490
3,3,195
3,1,780
7,1,269
3,6,597
6,1,409
5,1,233
4,1,293
6,1,283
3,3,280
2,1,352
3,1,256
5,7,397
5,1,415
3,1,160
3,1,103
3,2,458
3,1,149
3,1,391
3,3,125
3,1,504
4,1,272
3,7,820
7,7,341
3,1,605
5,7,2110
2,1,636
4,1,886
7,3,387
6,1,249
6,1,435
3,6,198
3,1,206
5,1,570
7,1,482
5,1,275
5,7,975
3,1,398
3,1,557
7,1,477
4,1,255
6,1,675
4,1,620
2,1,445
4,1,485
3,2,969
3,1,2590
1,7,349
2,2,110
2,1,193
1,7,291
6,1,385
1,8,292
4,7,659
3,6,163
4,3,262
1,1,182
2,1,862
5,1,364
3,1,243
3,7,248
2,7,243
2,1,548
3,1,451
2,1,553
4,7,253
3,1,234
2,1,596
2,1,554
2,1,846
5,2,544
4,2,628
3,1,890
4,7,264
6,7,407
5,2,593
5,1,940
5,1,421
4,1,566
2,7,303
6,1,846
1,7,176
4,6,363
3,3,373
3,3,339
7,3,242
3,7,267
6,7,236
1,6,295
5,1,1598
4,1,660
4,3,320
2,7,251
5,3,1110
3,1,903
3,7,1084
2,1,443
2,3,304
3,7,249
1,7,350
5,1,1165
4,1,483
4,1,1561
2,1,683
5,1,948
5,1,614
6,7,362
1,1,1058
3,1,761
4,1,565
5,1,1015
6,1,560
3,7,436
4,7,775
3,3,578
7,1,258
2,1,203
6,1,173
4,1,267
4,1,448
3,7,313
3,1,475
6,2,190
3,1,197
4,2,243
6,1,133
4,1,575
5,1,888
2,5,568
2,3,396
4,7,320
4,7,382
2,1,363
3,1,333
2,1,237
1,7,228
3,1,355
6,1,1150
5,1,1155
5,1,918
2,1,560
6,1,633
6,1,414
3,7,278
3,3,288
3,7,588
5,3,503
5,7,600
7,3,588
5,1,620
4,7,588
2,1,357
5,1,882
5,1,1670
3,3,1460
5,7,650
1,7,383
1,1,468
3,7,518
5,3,358
4,7,237
2,7,300
2,1,350
8,1,304
1,1,251
3,1,347
4,7,405
3,1,582
3,7,576
1,1,553
3,1,588
4,3,472
2,1,671
3,7,380
4,7,504
5,7,399
4,7,373
5,1,627
3,7,233
3,1,485
3,7,374
4,1,620
4,1,480
3,3,764
2,3,365
3,1,550
4,1,330
5,7,395
6,7,494
5,1,190
2,2,1038
9,1,1111
4,3,1145
3,1,650
2,1,363
7,3,545
3,7,1640
2,1,301
4,7,477
2,1,377
3,1,225
5,1,560
5,3,422
2,1,340
7,7,598
4,1,640
2,1,650
5,7,625
6,7,375
3,1,340
4,1,442
4,3,512
3,1,265
9,1,674
4,3,353
5,3,297
7,1,547
5,1,727
4,1,457
9,7,316
8,1,435
6,3,367
5,1,662
4,1,447
7,1,640
3,1,383
4,1,451
6,1,472
2,1,275
4,1,360
3,3,290
4,7,499
4,8,482
5,1,589
4,5,519
3,1,319
2,3,363
5,3,800
6,1,362
6,1,256
2,1,245
6,7,630
4,6,315
4,1,438
4,7,415
7,1,967
1,1,198
2,1,361
2,1,468
4,3,315
1,1,225
4,1,973
3,7,400
5,3,646
3,3,2175
5,3,319
6,1,509
4,3,433
6,3,735
3,7,373
3,1,665
5,3,1260
4,7,521
3,3,678
2,1,1125
2,1,690
7,1,2420
4,7,1641
7,2,2562
2,7,331
3,1,513
2,1,351
2,3,408
6,3,350
5,1,2080
3,7,380
3,1,554
4,1,579
4,3,578
2,1,474
2,1,360
4,3,625
4,7,471
5,5,1565
3,1,1698
2,1,240
2,3,256
4,7,257
4,3,273
6,7,290
4,1,361
4,1,385
4,1,398
4,1,288
3,1,241
4,1,349
4,6,315
7,1,377
5,1,317
4,7,382
2,3,270
1,1,257
5,1,317
4,7,327
2,7,332
6,1,287
4,3,665
3,1,269
4,1,530
4,1,610
2,7,535
2,1,234
4,7,1115
2,1,810
1,1,882
4,1,466
1,7,334
3,3,372
3,3,472
3,7,220
2,1,277
3,1,380
2,3,157
5,7,315
4,1,265
5,1,543
4,1,588
1,7,255
6,1,575
5,1,562
10,3,470
3,1,232
5,1,335
2,7,293
5,1,351
5,7,592
4,3,163
3,1,336
5,7,900
2,1,257
2,1,457
8,7,867
4,7,375
4,1,248
5,1,395
4,1,638
2,3,503
7,1,790
7,3,1151
4,1,1010
5,1,758
4,3,370
4,1,598
2,1,385
1,1,343
5,7,438
1,3,175
3,7,333
1,1,168
4,7,435
6,1,314
1,1,1275
5,1,158
3,1,254
2,1,214
1,1,270
4,7,305
3,7,223
4,7,223
4,1,313
3,1,645
1,1,313
5,7,768
4,7,448
1,1,460
4,1,330
6,7,320
1,1,395
3,1,373
4,1,602
5,1,404
1,1,265
6,1,286
1,1,255
5,1,365
4,7,236
5,1,459
1,7,465
3,1,228
5,1,300
4,3,310
2,1,205
5,1,161
4,7,308
2,3,265
3,1,266
4,1,605
3,1,270
3,1,230
3,6,263
5,1,148
3,1,584
3,1,800
2,7,1085
4,1,838
4,1,1184
5,1,925
8,1,518
2,1,414
3,7,284
5,1,1100
2,3,733
3,1,693
4,1,1460
2,1,603
9,1,1606
2,1,570
4,1,313
6,1,658
3,7,289
3,7,225
3,1,408
5,1,480
10,1,347
3,2,346
4,7,342
7,1,190
1,1,240
5,3,212
8,1,420
4,1,365
2,1,560
2,1,548
5,7,412
4,6,373
6,1,347
4,1,274
4,1,280
4,1,385
2,1,264
8,1,280
5,1,288
4,1,262
5,1,186
4,1,685
5,1,335
1,7,434
2,7,295
3,3,216
1,1,919
4,1,285
2,1,246
4,1,330
4,1,705
3,1,264
3,3,293
2,1,452
5,1,614
5,3,137
5,2,389
3,2,1221
3,2,1310
5,2,289
3,2,1612
4,1,351
3,2,438
7,2,412
2,2,1063
4,2,543
5,2,364
4,1,780
4,1,783
4,1,1046
3,1,553
5,3,868
6,1,908
4,1,845
3,7,123
4,1,255
5,1,358
2,7,253
3,1,493
5,1,1096
5,1,928
6,1,1579
3,1,874
2,1,1265
4,1,818
3,1,792
4,1,1095
6,1,890
4,3,356
7,1,1250
4,1,879
4,3,411
4,1,884
3,1,644
3,1,860
3,1,866
3,5,1145
3,1,1138
4,1,1358
6,1,650
3,3,555
4,1,1080
2,1,1140
4,7,615
6,3,1198
2,1,745
3,1,540
5,1,606
2,3,795
3,1,470
4,1,897
4,1,1150
3,3,796
2,7,634
4,1,505
4,3,885
5,1,706
4,1,413
2,1,382
7,1,445
4,1,619
6,1,890
3,3,404
4,1,787
1,1,538
3,3,223
5,1,275
5,1,415
1,1,393
6,1,865
3,1,630
2,1,250
2,3,360
2,3,278
2,1,373
8,1,1136
2,3,321
2,3,493
1,3,268
2,1,360
3,1,335
4,1,373
4,1,370
5,3,1023
3,1,669
5,1,699
5,1,784
1,1,1145
6,3,1075
3,7,1124
3,1,1199
2,1,840
4,1,1125
5,1,1085
5,1,1143
3,1,1052
4,1,1200
3,1,1222
1,7,340
3,1,1179
6,1,608
3,1,627
2,4,145
6,2,773
5,5,835
1,1,385
4,3,377
3,3,545
7,1,893
2,1,849
7,1,1155
7,1,1025
3,3,485
3,1,913
9,1,995
6,1,1160
2,1,969
3,1,1193
4,7,638
2,1,805
3,1,630
3,1,478
2,7,355
6,1,468
6,1,555
4,1,298
5,1,440
4,7,620
6,3,280
4,1,410
8,1,475
1,1,268
2,1,955
1,7,253
2,7,590
7,5,510
2,1,460
1,3,358
7,1,1230
4,3,372
5,7,2083
5,7,445
2,1,453
1,1,505
2,1,1129
2,1,617
3,3,343
4,7,765
4,7,433
6,7,385
3,1,394
5,1,322
5,1,385
4,1,608
3,1,615
4,1,193
4,3,600
4,7,345
6,1,380
1,3,255
7,1,1320
6,1,505
2,1,247
1,1,517
3,3,336
1,1,401
3,7,450
4,3,281
5,1,575
3,7,534
6,7,500
4,1,615
4,1,877
1,1,438
2,1,431
2,1,430
3,1,662
3,7,562
2,1,485
6,1,1110
3,7,405
5,1,1249
3,1,681
4,1,547
4,7,516
3,1,595
3,3,333
4,1,1640
4,3,605
5,1,500
3,1,523
6,1,397
3,1,720
3,3,1425
1,7,1138
2,1,1825
4,1,4320
3,1,1007
5,1,1742
3,1,1099
3,1,1670
4,7,1183
4,5,1695
3,7,1745
2,1,1394
10,1,1015
4,1,555
3,3,441
2,1,1209
7,3,1630
4,7,1683
7,7,760
4,1,2121
6,5,3163
1,1,3168
5,1,990
3,7,677
2,1,630
2,7,390
2,1,442
5,1,463
3,1,485
5,1,705
1,1,254
4,3,718
5,1,584
4,1,380
3,1,1490
1,3,455
1,1,261
2,7,318
2,1,621
3,1,299
4,1,1733
1,7,1479
3,1,680
7,1,1298
3,6,258
3,1,393
3,1,500
3,1,578
3,3,318
1,7,214
4,3,840
4,1,283
5,1,362
2,1,320
4,7,327
1,7,604
6,7,975
1,7,783
3,1,680
2,7,576
3,1,1610
4,1,523
3,1,558
5,1,710
2,3,670
4,7,645
2,1,390
1,1,1210
3,7,443
5,1,368
5,5,590
1,1,570
2,7,955
1,1,585
6,5,835
2,1,1080
4,3,428
5,5,1133
3,1,2260
4,1,1678
3,1,1650
6,1,855
5,7,783
4,1,388
3,7,436
5,5,1320
1,7,292
3,1,833
1,3,234
5,1,590
4,1,745
4,1,515
4,1,640
1,3,205
5,2,914
4,1,303
5,1,507
1,7,261
5,3,355
4,1,290
6,3,379
6,7,980
4,1,922
2,1,886
2,2,337
8,2,720
9,1,395
4,7,560
3,1,293
2,3,194
1,7,375
1,7,608
4,1,392
5,1,676
4,7,648
3,1,558
3,7,700
2,3,358
4,7,395
2,1,307
1,7,138
4,7,383
3,7,296
4,2,401
5,2,414
5,3,580
6,1,680
4,1,592
5,1,570
4,2,319
3,2,1157
2,7,580
1,7,65
2,1,372
3,7,911
6,1,521
2,7,362
2,7,375
4,7,431
4,7,513
5,7,359
1,2,130
3,6,260
10,1,437
5,7,323
3,1,379
4,1,411
4,1,517
1,1,348
2,3,100
3,5,484
3,7,795
4,1,1180
7,4,515
6,5,605
2,1,963
2,2,388
3,7,500
3,1,356
9,1,738
4,7,272
3,3,247
4,1,369
3,7,503
3,1,543
7,7,738
5,7,258
3,1,590
6,1,458
2,1,362
3,7,555
1,1,335
5,1,339
3,3,347
3,3,155
3,1,482
2,7,241
2,1,168
4,1,535
2,7,505
2,1,360
6,7,325
2,3,246
1,7,1103
5,1,660
2,1,1134
2,1,679
3,7,419
2,7,629
3,1,635
4,2,567
5,7,263
2,1,289
2,7,1310
3,7,1076
2,7,1313
5,1,1125
1,7,748
3,1,905
2,1,572
4,1,1648
5,1,1120
1,1,635
3,1,1193
4,7,961
5,7,4200
1,7,670
3,6,307
1,3,535
7,3,3260
6,3,1982
5,7,1933
4,1,1630
5,1,2680
3,1,1140
2,1,668
4,7,437
1,7,460
4,7,823
1,3,490
5,7,390
5,7,381
3,7,373
4,7,243
4,7,431
3,1,415
6,5,917
2,1,703
2,1,416
5,2,408
4,3,404
2,1,575
5,1,670
1,1,539
3,1,463
2,1,535
5,1,553
2,7,374
4,1,672
1,1,893
5,3,1653
2,7,608
1,6,149
3,7,635
3,7,1575
2,7,1685
3,3,655
1,7,390
2,5,10603
3,7,430
2,6,225
5,2,237
2,1,928
4,2,1313
2,1,330
6,1,700
4,3,703
2,1,406
1,2,466
6,1,402
3,1,354
4,1,550
6,1,497
3,1,370
8,1,422
5,7,455
2,1,346
4,2,331
8,2,656
2,3,316
2,3,279
1,3,270
6,3,402
3,1,429
5,1,443
3,2,173
3,7,229
2,3,172
4,1,218
3,1,375
4,1,270
4,1,308
4,1,191
2,7,165
3,1,163
2,1,188
3,1,256
3,1,373
1,1,166
1,1,116
1,1,168
1,1,393
4,1,198
2,1,443
3,1,433
2,1,203
3,3,163
1,1,320
4,1,432
7,1,328
4,1,281
1,1,343
3,1,288
3,7,463
5,1,357
2,1,272
2,1,593
3,1,383
5,1,1108
5,1,1078
6,1,230
8,1,488
4,1,275
2,1,271
3,7,208
3,1,400
6,7,160
4,2,387
5,1,298
4,1,374
3,3,224
3,3,169
6,1,437
6,1,437
4,1,333
3,1,263
5,1,298
9,3,290
5,1,300
4,7,288
5,2,324
4,2,403
3,1,365
3,2,395
2,1,275
4,3,304
3,3,323
5,3,345
6,1,490
1,3,236
3,3,289
3,3,218
1,3,301
2,1,303
3,3,529
3,3,256
6,1,271
3,3,271
3,3,325
3,1,674
4,1,412
1,7,327
2,1,281
5,1,268
4,1,317
1,1,228
4,7,363
4,7,358
2,1,445
5,1,501
4,1,500
3,1,368
5,1,516
4,1,302
3,1,385
1,1,383
4,1,402
1,1,341
6,1,596
4,1,662
6,1,324
4,1,320
4,1,283
4,1,263
5,1,523
5,1,425
3,7,363
4,1,188
4,1,253
1,7,135
8,1,535
3,7,203
3,7,200
2,1,293
5,1,271
3,1,405
3,7,175
3,1,260
4,3,263
1,1,220
1,1,200
2,3,208
2,1,160
2,3,238
5,1,469
2,7,205
6,1,360
2,1,358
4,1,298
4,7,415
5,1,454
3,1,333
9,1,501
4,1,335
5,1,335
3,7,323
2,1,378
3,7,230
4,1,480
1,3,195
4,7,343
1,1,290
5,1,295
3,3,163
3,1,295
6,1,330
2,6,723
1,7,523
6,3,682
4,3,194
3,2,485
5,1,457
1,1,445
4,6,401
1,1,50
3,1,460
4,7,570
1,6,112
5,1,682
3,1,821
3,3,672
4,5,732
1,1,317
3,1,545
3,1,705
3,3,633
2,1,377
2,3,596
4,3,622
5,1,764
3,3,336
1,3,274
3,3,573
4,7,289
3,1,597
6,1,568
9,1,657
